0,5252.475482523441,0.551
1,3578.321085423231,0.6351
2,2860.42904651165,0.726
3,2473.09010463953,0.7412
4,2208.7348170354962,0.7473
5,2024.2917911186814,0.779
6,1891.6316857337952,0.7777
7,1776.2566249668598,0.797
8,1687.409876551479,0.8179
9,1597.117433886975,0.828
10,1525.757264310494,0.8218
11,1473.457656878978,0.8243
12,1425.2987190447748,0.8355
13,1380.3986947238445,0.8429
14,1331.5487250760198,0.8416
15,1276.4135171175003,0.8381
16,1246.3123268131167,0.8418
17,1213.6625940334052,0.85
18,1179.364121094346,0.8517
19,1150.6355513734743,0.8579
20,1138.2894512228668,0.8495
21,1098.567995085381,0.8615
22,1075.3149544894695,0.8568
23,1048.828502997756,0.8572
24,1038.9451499623246,0.8553
25,1001.358285064809,0.8658
26,988.6755851153284,0.8663
27,983.6376279182732,0.8592
28,952.1392970005982,0.8737
29,928.7547318018042,0.8578
30,921.0358463255689,0.8644
31,899.2040936569683,0.8564
32,876.590894785244,0.8689
33,876.9097729045898,0.8689
34,861.7874942969065,0.8683
35,835.6838939682348,0.8597
36,829.4168853645679,0.8675
37,805.9114668427501,0.8665
38,805.9287911786232,0.8747
39,774.494167010067,0.8659
40,787.6148110833019,0.8737
41,758.3124978893902,0.8617
42,749.632807564456,0.8702
43,743.8141214938369,0.8779
44,729.0667618782027,0.8697
45,714.9069326377357,0.8751
46,708.2679122728296,0.8741
47,695.3989768297179,0.8733
48,685.1210643557133,0.8747
49,681.5524739496177,0.8659
50,673.3402719347505,0.8776
51,659.4335620107595,0.8809
52,650.4258437594399,0.8832
53,640.4925786678214,0.8753
54,652.6245135085774,0.8828
55,639.6075252341107,0.8812
56,625.2234781016596,0.8817
57,603.0421585642034,0.8791
58,599.3652674518526,0.8694
59,596.0967162596062,0.8807
60,584.0683883738238,0.8789
61,582.620757984987,0.8782
62,574.296601841168,0.8836
63,566.9398873528698,0.878
64,551.1514178853249,0.8802
65,548.9546866035671,0.8802
66,540.5511184778879,0.8838
67,534.2056217929348,0.8816
68,523.9333747730125,0.8806
69,528.4964531857404,0.876
70,513.9924201960675,0.8838
71,512.7467314294772,0.883
72,490.2085101963603,0.8819
73,495.72020547816646,0.8824
74,486.8313348664087,0.8845
75,484.0757201241795,0.8871
76,481.3068185406446,0.887
77,469.8088023008022,0.8885
78,469.9684548834921,0.8785
79,460.17837016926205,0.8835
80,449.28117242456483,0.8858
81,442.4663791085768,0.8826
82,437.9659264849324,0.8829
83,422.80893428629497,0.8898
84,424.6096897451789,0.8894
85,415.0499518819852,0.885
86,408.7152751724061,0.8875
87,405.28222690691473,0.8902
88,415.5017787324905,0.8881
89,403.04371027540765,0.8836
90,395.9040772212393,0.8898
91,391.49051999721996,0.8874
92,384.1184929633164,0.8894
93,381.90970230838866,0.889
94,375.6335363557155,0.8901
95,367.517391093832,0.8891
96,360.05784793892235,0.8821
97,352.9539969685429,0.8873
98,366.81723714486,0.8849
99,348.06799247211165,0.8875
100,341.0586311849911,0.8898
101,343.2240746642565,0.8889
102,345.59077985068143,0.8866
103,333.71706147136865,0.8916
104,325.14342898533505,0.887
105,327.88769819891604,0.8883
106,315.7566662391764,0.8842
107,324.5597734590556,0.8871
108,315.33699118581717,0.8872
109,308.45153597513854,0.8898
110,298.61163630057126,0.8893
111,291.5651730468562,0.8936
112,294.0849735544689,0.8896
113,295.3025322722533,0.8921
114,286.3896743025507,0.8898
115,274.5466480732175,0.8909
116,282.26061914731326,0.8899
117,272.1399475614744,0.8905
118,261.06936165736624,0.8847
119,274.4863451423935,0.8852
