0,6126.191577672958,0.3689
1,5527.937864303589,0.3825
2,5216.940144002438,0.4372
3,5012.214328229427,0.4795
4,4777.742207169533,0.5078
5,4543.933179974556,0.5027
6,4314.0209384560585,0.5414
7,4152.736431717873,0.5811
8,3969.116857647896,0.5931
9,3846.2827676534653,0.6282
10,3726.2920486032963,0.6332
11,3595.1776495575905,0.6366
12,3508.099357634783,0.6627
13,3435.183904916048,0.6576
14,3361.365664035082,0.6638
15,3282.048192858696,0.6764
16,3215.074139326811,0.6878
17,3140.904203236103,0.6954
18,3086.4981621205807,0.6962
19,3021.593893110752,0.6929
20,2996.7195271104574,0.7114
21,2930.8022173047066,0.7129
22,2857.4396567046642,0.7162
23,2835.9909255951643,0.7416
24,2784.704170137644,0.7296
25,2724.9490113705397,0.7349
26,2687.432347908616,0.7447
27,2639.5691854953766,0.7497
28,2592.7925147265196,0.7492
29,2539.6466685831547,0.7624
30,2527.077777028084,0.7533
31,2461.4502056986094,0.7459
32,2431.9565944075584,0.7616
33,2407.9685618430376,0.7674
34,2361.3522934392095,0.7675
35,2308.89736443758,0.7735
36,2305.1939504891634,0.7798
37,2263.459070056677,0.7769
38,2240.3899158388376,0.7821
39,2201.8034182563424,0.7854
40,2171.052334047854,0.7966
41,2143.656991943717,0.7865
42,2109.9304879829288,0.7946
43,2103.942836076021,0.7996
44,2067.984455116093,0.7982
45,2069.086286626756,0.7956
46,2032.5915245115757,0.7942
47,2034.710433036089,0.8005
48,2004.9332529194653,0.8064
49,1976.4011158198118,0.8127
50,1941.731589075178,0.8132
51,1928.0153689607978,0.819
52,1919.9387201070786,0.8172
53,1915.4414187297225,0.8189
54,1893.5605695545673,0.8149
55,1874.2912687323987,0.8031
56,1858.7718673348427,0.8138
57,1836.385078419,0.8162
58,1825.2782295774668,0.7989
59,1799.8256425186992,0.822
60,1789.7097266688943,0.8197
61,1797.4718658700585,0.823
62,1766.3685890734196,0.83
63,1764.888905197382,0.8188
64,1727.5931681841612,0.8221
65,1721.6013149097562,0.8288
66,1718.0209510438144,0.8338
67,1695.8740692697465,0.8365
68,1700.7552629187703,0.8228
69,1676.908144067973,0.825
70,1668.2205161079764,0.8316
71,1658.544398803264,0.8339
72,1647.1637264415622,0.8342
73,1625.3627209924161,0.8261
74,1622.1578295305371,0.8358
75,1605.7902004010975,0.8325
76,1590.433124486357,0.8329
77,1590.9252419434488,0.8325
78,1582.3128405697644,0.8429
79,1569.259722162038,0.8398
80,1554.1348288282752,0.84
81,1555.812372725457,0.838
82,1519.5640352964401,0.8444
83,1535.5204971507192,0.8426
84,1494.8482554852962,0.8388
85,1498.795067500323,0.8406
86,1502.8452673722059,0.8462
87,1487.510191731155,0.8473
88,1468.8459878321737,0.8432
89,1479.4938250817358,0.8392
90,1444.8709699269384,0.8493
91,1440.8058497402817,0.8448
92,1447.2699492387474,0.8507
93,1434.947920275852,0.8452
94,1423.1970219770446,0.8527
95,1419.9503395268694,0.8499
96,1404.2818928118795,0.8445
97,1389.6769285537302,0.8486
98,1396.0854681860656,0.8471
99,1383.2235558852553,0.852
100,1378.0677166990936,0.8551
101,1356.3719669459388,0.8523
102,1358.3986419457942,0.8487
103,1356.1420039664954,0.8541
104,1344.0894906129688,0.8566
105,1333.1750717163086,0.8508
106,1333.5717457514256,0.8531
107,1335.2712886594236,0.8528
108,1301.3165387716144,0.856
109,1300.4107360746711,0.8593
110,1294.9000947941095,0.8606
111,1295.6305290944874,0.8535
112,1286.2772596273571,0.8545
113,1277.5934368632734,0.862
114,1273.5808514878154,0.8594
115,1252.635485585779,0.8561
116,1240.5332630164921,0.8601
117,1240.0076934006065,0.8613
118,1242.8494174815714,0.8584
119,1244.1587391467765,0.8581
120,1231.6905333120376,0.8555
121,1225.6055527646095,0.8588
122,1226.2970064878464,0.8577
123,1205.8700537430122,0.8592
124,1209.9136724518612,0.8601
125,1191.2700405446813,0.8619
126,1187.3321887999773,0.8574
127,1183.0013922099024,0.8626
128,1171.771305155009,0.863
129,1174.9652725756168,0.8637
130,1163.4045654051006,0.8628
131,1149.0167244477198,0.8577
132,1161.723117325455,0.8613
133,1146.0345828048885,0.8664
134,1142.9771965630352,0.8636
135,1137.8921435605735,0.8636
136,1149.6649006828666,0.8636
137,1103.761153445579,0.8675
138,1120.432635774836,0.8564
139,1119.2461227737367,0.8653
140,1106.9727715402842,0.8596
141,1112.4035345660523,0.8653
142,1087.4755766298622,0.8658
143,1065.5316606787965,0.8626
144,1096.285262055695,0.8641
145,1087.0003480305895,0.8588
146,1077.888529186137,0.8671
147,1047.492820860818,0.8695
148,1073.9161023423076,0.8651
149,1059.8747973367572,0.8692
150,1064.2076020762324,0.8641
151,1033.451388454996,0.8693
152,1035.273889258504,0.8672
153,1046.2433136729524,0.8659
154,1025.7899284437299,0.8674
155,1028.9286244055256,0.8711
156,1026.3153594899923,0.8655
157,1027.023028017953,0.8697
158,1002.5458233337849,0.87
159,1037.4513822440058,0.8688
160,1019.878941623494,0.8693
161,1004.3874345785007,0.8674
162,1005.7408220758662,0.8686
163,1017.4203021703288,0.8699
164,1001.3655493156984,0.8641
165,996.0838635941036,0.8719
166,986.0850465893745,0.8706
167,981.8225670857355,0.8704
168,981.0866253040731,0.8698
